,PassengerGroup,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,Earth,Europa,Mars
4183,4465,1.0,A/54/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,1,0
4184,4465,0.0,A/54/S,43.0,0.0,31.0,76.0,0.0,1353.0,1713.0,-1,0,0,1,0,1,0
4185,4465,0.0,A/54/S,28.0,0.0,0.0,1883.0,0.0,1.0,4560.0,-1,0,0,1,0,1,0
4186,4466,0.0,A/40/P,31.0,1.0,0.0,2461.0,0.0,51.0,2141.0,-1,1,0,0,0,1,0
4187,4467,0.0,F/919/P,23.0,0.0,36.0,18.0,670.0,0.0,32.0,1,0,0,1,1,0,0
4188,4469,1.0,B/146/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4189,4469,0.0,B/146/P,43.0,0.0,0.0,39.0,327.0,4643.0,85.0,-1,1,0,0,0,1,0
4190,4470,0.0,F/839/S,28.0,0.0,1549.0,0.0,5.0,0.0,0.0,-1,0,0,1,1,0,0
4191,4472,0.0,G/734/P,24.0,0.0,0.0,266.0,1455.0,59.0,0.0,-1,0,1,0,1,0,0
4192,4472,0.0,F/920/P,27.0,0.0,110.0,0.0,638.0,0.0,0.0,-1,0,0,1,1,0,0
4193,4473,0.0,F/841/S,13.0,0.0,2244.0,31.0,507.0,0.0,142.0,-1,1,0,0,0,0,1
4194,4473,0.0,E/292/S,27.0,0.0,994.0,0.0,26.0,1.0,0.0,-1,0,0,1,0,0,1
4195,4474,1.0,G/730/S,2.0,0.0,224.687617481203,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4196,4474,1.0,G/730/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4197,4474,1.0,G/730/S,2.0,0.0,0.0,0.0,173.72916912197996,0.0,304.8547912992357,1,0,0,1,1,0,0
4198,4475,0.0,A/55/S,50.0,1.0,13.0,239.0,0.0,161.0,2355.0,-1,0,0,1,0,1,0
4199,4475,1.0,A/55/S,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4200,4476,0.0,F/921/P,26.0,0.0,1170.0,0.0,0.0,187.0,100.0,-1,0,0,1,1,0,0
4201,4477,0.0,G/731/S,31.0,0.0,23.0,0.0,0.0,311.1387779083431,17.0,-1,1,0,0,1,0,0
4202,4479,0.0,D/150/P,28.0,0.0,3559.0,0.0,173.72916912197996,13.0,2.0,-1,0,0,1,0,0,1
4203,4482,0.0,G/732/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
4204,4482,0.0,G/732/S,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4205,4482,0.0,G/732/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4206,4482,1.0,G/732/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4207,4482,1.0,G/732/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4208,4483,0.0,D/151/P,25.0,0.0,1956.0,0.0,161.0,239.0,28.0,-1,0,0,1,0,0,1
4209,4483,0.0,D/151/P,63.0,0.0,3087.0,0.0,60.0,2.0,0.0,-1,0,0,1,0,0,1
4210,4485,1.0,F/922/P,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4211,4485,0.0,F/922/P,35.0,0.0,1219.0,0.0,1742.0,740.0,0.0,-1,0,0,1,0,0,1
4212,4486,1.0,G/733/S,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4213,4487,0.0,G/735/P,39.0,0.0,0.0,3.0,0.0,802.0,49.0,-1,0,0,1,1,0,0
4214,4490,0.0,D/143/S,34.0,0.0,0.0,337.0,1339.0,92.0,264.0,-1,1,0,0,0,1,0
4215,4491,0.0,B/148/P,36.0,0.0,0.0,1013.0,1.0,16.0,2825.0,-1,0,0,1,0,1,0
4216,4492,1.0,G/736/P,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4217,4493,0.0,F/845/S,26.0,0.0,42.0,65.0,895.0,407.0,0.0,1,0,0,1,1,0,0
4218,4494,1.0,F/846/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4219,4496,0.0,F/924/P,20.0,0.0,0.0,3080.0,7.0,0.0,67.0,1,1,0,0,1,0,0
4220,4497,1.0,G/737/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4221,4498,0.0,G/734/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
4222,4498,1.0,G/734/S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
4223,4498,1.0,G/734/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4224,4498,0.0,G/734/S,11.0,0.0,0.0,0.0,0.0,0.0,304.8547912992357,-1,0,0,1,1,0,0
4225,4498,1.0,G/734/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4226,4498,0.0,G/734/S,15.0,0.0,0.0,893.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4227,4498,0.0,G/734/S,39.0,0.0,0.0,2.0,0.0,69.0,836.0,-1,0,0,1,1,0,0
4228,4498,0.0,G/734/S,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4229,4500,0.0,F/847/S,24.0,0.0,83.0,0.0,129.0,504.0,0.0,-1,0,0,1,1,0,0
4230,4501,1.0,G/735/S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4231,4502,1.0,E/281/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,0,0,1
4232,4505,0.0,C/165/S,53.0,0.0,0.0,864.0,49.0,39.0,2376.0,1,1,0,0,0,1,0
4233,4505,0.0,C/165/S,40.0,0.0,2.0,76.0,0.0,201.0,304.8547912992357,-1,0,0,1,0,1,0
4234,4506,0.0,E/294/S,19.0,0.0,160.0,0.0,889.0,0.0,0.0,-1,0,0,1,0,0,1
4235,4508,0.0,F/926/P,54.0,0.0,433.0,0.0,867.0,19.0,1.0,-1,1,0,0,0,0,1
4236,4508,0.0,E/283/P,21.0,0.0,572.0,584.0,128.0,14.0,0.0,-1,0,0,1,0,0,1
4237,4508,0.0,F/926/P,25.0,0.0,1340.0,0.0,8.0,0.0,0.0,-1,0,0,1,0,0,1
4238,4509,0.0,E/295/S,48.0,0.0,137.0,0.0,877.0,0.0,0.0,1,0,0,1,0,0,1
4239,4509,0.0,D/144/S,41.0,0.0,224.687617481203,0.0,1127.0,8.0,0.0,1,0,1,0,0,0,1
4240,4509,0.0,D/144/S,13.0,0.0,27.0,0.0,3246.0,0.0,0.0,1,0,0,1,0,0,1
4241,4510,0.0,B/177/S,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4242,4511,1.0,B/178/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4243,4511,1.0,B/178/S,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4244,4512,0.0,E/296/S,34.0,0.0,849.0,51.0,375.0,0.0,24.0,-1,0,0,1,0,0,1
4245,4514,1.0,G/736/S,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4246,4515,0.0,G/739/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4247,4515,0.0,G/739/P,15.0,0.0,6.0,1740.0,2184.0,0.0,0.0,1,1,0,0,1,0,0
4248,4516,0.0,F/848/S,37.0,0.0,426.0,0.0,2.0,194.0,308.0,-1,1,0,0,1,0,0
4249,4517,0.0,F/849/S,37.0,0.0,452.0,0.0,234.0,19.0,1290.0,-1,0,0,1,1,0,0
4250,4518,0.0,G/740/P,49.0,0.0,820.0,1.0,690.0,292.0,13.0,-1,0,0,1,1,0,0
4251,4521,0.0,F/929/P,18.0,0.0,1.0,1.0,0.0,0.0,746.0,-1,0,0,1,1,0,0
4252,4522,0.0,F/850/S,25.0,0.0,101.0,32.0,0.0,137.0,633.0,1,0,0,1,1,0,0
4253,4524,0.0,F/930/P,28.82793046746535,0.0,0.0,116.0,2048.0,2.0,0.0,1,0,1,0,1,0,0
4254,4529,0.0,G/738/S,43.0,0.0,26.0,132.0,3.0,117.0,555.0,-1,1,0,0,1,0,0
4255,4530,0.0,F/933/P,20.0,0.0,9.0,0.0,157.0,525.0,0.0,-1,0,0,1,1,0,0
4256,4531,1.0,C/142/P,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4257,4532,1.0,G/739/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4258,4533,1.0,B/149/P,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4259,4534,0.0,F/851/S,30.0,0.0,60.0,41.0,553.0,1.0,0.0,1,1,0,0,1,0,0
4260,4535,0.0,F/934/P,20.0,0.0,631.0,93.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4261,4535,0.0,G/742/P,20.0,0.0,25.0,0.0,796.0,44.0,44.0,-1,0,0,1,1,0,0
4262,4537,0.0,F/852/S,24.0,0.0,0.0,591.0,0.0,0.0,1560.0,-1,0,0,1,1,0,0
4263,4538,0.0,F/935/P,44.0,0.0,0.0,121.0,0.0,748.0,0.0,-1,0,0,1,1,0,0
4264,4539,0.0,G/740/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4265,4539,1.0,G/740/S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4266,4542,1.0,B/150/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4267,4542,1.0,B/150/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4268,4543,0.0,F/936/P,20.0,1.0,14.0,0.0,59.0,1777.0,0.0,-1,0,1,0,0,0,1
4269,4544,1.0,G/743/P,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4270,4546,0.0,G/744/P,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4271,4547,0.0,E/297/S,20.0,0.0,0.0,25.0,0.0,0.0,803.0,1,0,0,1,1,0,0
4272,4549,0.0,E/298/S,42.0,0.0,0.0,1.0,0.0,17.0,1601.0,-1,0,0,1,1,0,0
4273,4550,0.0,F/853/S,28.0,0.0,0.0,180.0,516.0,311.1387779083431,304.8547912992357,1,0,0,1,1,0,0
4274,4552,0.0,F/937/P,43.0,0.0,375.0,103.0,1990.0,36.0,0.0,1,0,0,1,0,0,1
4275,4553,0.0,C/143/P,55.0,1.0,0.0,102.0,0.0,278.0,5353.0,-1,0,1,0,0,1,0
4276,4555,0.0,G/743/S,21.0,0.0,29.0,27.0,47.0,694.0,11.0,-1,0,0,1,1,0,0
4277,4557,0.0,E/286/P,17.0,0.0,0.0,656.0,295.0,0.0,35.0,-1,0,0,1,1,0,0
4278,4558,0.0,C/167/S,54.0,0.0,0.0,559.0,0.0,15238.0,2799.0,-1,1,0,0,0,1,0
4279,4559,0.0,F/854/S,25.0,0.0,224.687617481203,205.0,173.72916912197996,0.0,549.0,1,0,0,1,1,0,0
4280,4560,0.0,G/744/S,28.82793046746535,0.0,0.0,57.0,851.0,0.0,0.0,1,0,0,1,1,0,0
4281,4561,0.0,C/168/S,45.0,0.0,0.0,496.0,0.0,1940.0,4195.0,-1,1,0,0,0,1,0
4282,4562,1.0,B/180/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4283,4563,1.0,C/169/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4284,4564,0.0,G/745/P,30.0,0.0,224.687617481203,43.0,0.0,0.0,6.0,-1,0,0,1,1,0,0
4285,4565,0.0,G/746/P,24.0,0.0,191.0,497.0,0.0,0.0,16.0,-1,0,0,1,1,0,0
4286,4567,0.0,F/939/P,28.82793046746535,0.0,0.0,20.0,38.0,359.0,516.0,-1,0,0,1,1,0,0
4287,4568,0.0,F/940/P,42.0,0.0,4102.0,0.0,36.0,0.0,1825.0,-1,0,0,1,0,0,1
4288,4569,1.0,B/151/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4289,4569,0.0,B/151/P,37.0,0.0,0.0,2235.0,7.0,4098.0,89.0,-1,1,0,0,0,1,0
4290,4570,1.0,C/170/S,64.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,0,0,1,0,1,0
4291,4571,1.0,G/745/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4292,4572,0.0,G/746/S,23.0,0.0,42.0,0.0,0.0,765.0,2.0,-1,1,0,0,1,0,0
4293,4573,0.0,F/856/S,22.0,0.0,686.0,45.0,16.0,7.0,4.0,1,0,0,1,1,0,0
4294,4574,0.0,F/857/S,23.0,0.0,176.0,493.0,169.0,0.0,1023.0,-1,0,0,1,0,0,1
4295,4575,0.0,F/941/P,21.0,0.0,3.0,65.0,253.0,475.0,0.0,-1,0,0,1,1,0,0
4296,4576,0.0,F/942/P,37.0,0.0,661.0,876.0,0.0,3.0,13.0,-1,0,0,1,1,0,0
4297,4577,0.0,F/858/S,17.0,0.0,250.0,0.0,2179.0,0.0,0.0,1,0,0,1,0,0,1
4298,4580,1.0,F/860/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4299,4581,0.0,B/181/S,33.0,0.0,0.0,4592.0,0.0,209.0,954.0,1,0,0,1,0,1,0
4300,4581,0.0,B/181/S,37.0,0.0,0.0,2337.0,0.0,204.0,76.0,1,1,0,0,0,1,0
4301,4585,0.0,B/182/S,32.0,0.0,0.0,154.0,0.0,5492.0,1924.0,-1,1,0,0,0,1,0
4302,4586,0.0,F/943/P,31.0,0.0,22.0,0.0,173.72916912197996,1.0,524.0,-1,1,0,0,0,0,1
4303,4587,0.0,A/42/P,28.82793046746535,0.0,0.0,4020.0,0.0,1635.0,4899.0,-1,0,0,1,0,1,0
4304,4591,1.0,E/287/P,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4305,4592,0.0,F/862/S,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4306,4592,1.0,F/862/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4307,4592,1.0,F/862/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4308,4592,1.0,F/862/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4309,4593,0.0,G/750/S,30.0,0.0,1.0,797.0,0.0,10.0,0.0,1,0,0,1,1,0,0
4310,4594,0.0,C/144/P,64.0,0.0,77.0,2424.0,0.0,3001.0,127.0,-1,0,0,1,0,1,0
4311,4594,0.0,C/144/P,31.0,0.0,0.0,6670.0,217.0,625.0,20336.0,-1,0,0,1,0,1,0
4312,4594,0.0,C/144/P,27.0,0.0,267.0,2802.0,0.0,54.0,77.0,1,0,0,1,0,1,0
4313,4594,0.0,C/144/P,28.82793046746535,0.0,0.0,4516.0,0.0,6167.0,5308.0,-1,0,0,1,0,1,0
4314,4595,1.0,C/145/P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4315,4596,1.0,G/751/S,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4316,4597,1.0,G/748/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4317,4602,0.0,F/945/P,36.0,0.0,0.0,0.0,0.0,725.0,2.0,-1,1,0,0,1,0,0
4318,4603,0.0,C/171/S,26.0,0.0,0.0,3593.0,47.0,19.0,229.0,1,1,0,0,0,1,0
4319,4603,0.0,C/171/S,36.0,0.0,1.0,5234.0,343.0,277.0,12682.0,-1,0,0,1,0,1,0
4320,4604,0.0,G/753/S,37.0,0.0,374.0,1327.0,10.0,81.0,0.0,-1,0,0,1,1,0,0
4321,4605,0.0,G/750/P,45.0,0.0,0.0,0.0,0.0,774.0,0.0,-1,0,0,1,1,0,0
4322,4606,0.0,C/172/S,22.0,0.0,165.0,36.0,0.0,3044.0,556.0,-1,0,0,1,0,1,0
4323,4606,0.0,C/172/S,24.0,0.0,25.0,3291.0,0.0,6075.0,179.0,-1,1,0,0,0,1,0
4324,4607,0.0,G/751/P,23.0,0.0,0.0,138.0,4.0,412.0,220.0,-1,0,1,0,1,0,0
4325,4608,0.0,F/864/S,31.0,0.0,2.0,20.0,1.0,1026.0,2.0,1,1,0,0,1,0,0
4326,4609,0.0,C/173/S,37.0,0.0,1.0,477.0,0.0,0.0,7087.0,-1,0,0,1,0,1,0
4327,4610,0.0,G/752/P,28.0,0.0,5.0,0.0,0.0,1014.0,0.0,-1,0,0,1,1,0,0
4328,4611,1.0,G/754/S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4329,4612,0.0,G/755/S,14.0,0.0,0.0,166.0,603.0,1.0,0.0,1,1,0,0,1,0,0
4330,4613,1.0,B/152/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4331,4615,0.0,F/865/S,42.0,0.0,36.0,0.0,2554.0,0.0,9.0,1,0,0,1,0,0,1
4332,4617,0.0,F/866/S,53.0,0.0,19.0,81.0,85.0,768.0,489.0,-1,0,0,1,1,0,0
4333,4620,1.0,G/757/S,46.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4334,4621,0.0,E/289/P,28.0,0.0,0.0,79.0,2003.0,0.0,0.0,1,0,0,1,0,0,1
4335,4622,1.0,G/753/P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4336,4623,0.0,C/146/P,34.0,1.0,0.0,458.0772032902468,21.0,7.0,16.0,1,0,1,0,0,1,0
4337,4624,0.0,F/868/S,58.0,0.0,1246.0,0.0,66.0,36.0,0.0,-1,0,0,1,0,0,1
4338,4625,0.0,B/183/S,31.0,0.0,0.0,2520.0,1.0,1.0,0.0,1,0,0,1,0,1,0
4339,4625,1.0,B/183/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4340,4625,0.0,,52.0,0.0,0.0,3275.0,111.0,51.0,18.0,1,0,0,1,0,1,0
4341,4625,1.0,B/183/S,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4342,4625,1.0,B/183/S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4343,4625,0.0,B/183/S,27.0,0.0,0.0,453.0,137.0,1331.0,1660.0,-1,0,0,1,1,0,0
4344,4625,1.0,B/183/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4345,4628,0.0,C/175/S,45.0,0.0,0.0,7484.0,465.0,14.0,610.0,1,0,0,1,0,1,0
4346,4630,0.0,F/870/S,28.0,0.0,0.0,18.0,0.0,0.0,674.0,1,0,1,0,1,0,0
4347,4631,1.0,C/147/P,25.0,0.0,0.0,0.0,173.72916912197996,0.0,0.0,1,1,0,0,0,1,0
4348,4632,1.0,C/176/S,57.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4349,4632,1.0,C/176/S,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4350,4632,0.0,C/176/S,26.0,0.0,0.0,431.0,28.0,10941.0,26.0,-1,1,0,0,0,1,0
4351,4632,0.0,C/176/S,52.0,0.0,2.0,364.0,0.0,2144.0,1804.0,-1,0,0,1,0,1,0
4352,4632,0.0,C/176/S,36.0,0.0,0.0,551.0,0.0,5270.0,22.0,-1,0,0,1,0,1,0
4353,4633,0.0,G/754/P,41.0,0.0,454.0,297.0,0.0,2.0,0.0,-1,0,1,0,1,0,0
4354,4634,0.0,E/299/S,14.0,0.0,514.0,0.0,392.0,0.0,0.0,-1,0,0,1,1,0,0
4355,4635,1.0,G/755/P,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0
4356,4637,0.0,,24.0,0.0,672.0,0.0,501.0,0.0,304.8547912992357,-1,0,0,1,0,0,1
4357,4638,0.0,B/153/P,62.0,1.0,0.0,1633.0,0.0,1742.0,0.0,1,0,0,1,0,1,0
4358,4640,0.0,G/760/S,26.0,0.0,595.0,84.0,0.0,0.0,131.0,1,1,0,0,1,0,0
4359,4641,0.0,F/871/S,45.0,0.0,65.0,63.0,3.0,713.0,27.0,-1,0,0,1,1,0,0
4360,4642,0.0,C/178/S,41.0,0.0,0.0,412.0,0.0,4030.0,0.0,-1,0,0,1,0,1,0
4361,4643,0.0,F/947/P,36.0,0.0,224.687617481203,724.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4362,4644,0.0,F/872/S,13.0,0.0,8.0,1385.0,1445.0,250.0,8.0,1,1,0,0,1,0,0
4363,4645,0.0,B/184/S,48.0,0.0,0.0,9633.0,0.0,1.0,2.0,1,0,0,1,0,1,0
4364,4645,1.0,B/184/S,28.82793046746535,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4365,4646,0.0,F/873/S,22.0,0.0,141.0,16.0,0.0,177.0,336.0,1,0,1,0,1,0,0
4366,4648,0.0,F/874/S,39.0,0.0,290.0,0.0,84.0,266.0,0.0,1,0,0,1,1,0,0
4367,4649,0.0,E/290/P,45.0,0.0,1399.0,226.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4368,4650,0.0,G/762/S,42.0,0.0,84.0,323.0,0.0,1251.0,120.0,-1,0,0,1,1,0,0
4369,4651,0.0,C/179/S,33.0,0.0,0.0,7039.0,0.0,902.0,405.0,1,0,0,1,0,1,0
4370,4652,0.0,,27.0,0.0,0.0,89.0,874.0,34.0,0.0,1,0,0,1,1,0,0
4371,4653,0.0,E/302/S,47.0,0.0,0.0,370.0,0.0,380.0,38.0,-1,0,0,1,1,0,0
4372,4654,1.0,E/291/P,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4373,4655,1.0,B/154/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4374,4655,1.0,B/154/P,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4375,4656,0.0,F/875/S,23.0,0.0,0.0,1125.0,0.0,311.1387779083431,993.0,-1,0,0,1,1,0,0
4376,4656,0.0,G/763/S,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4377,4657,0.0,G/756/P,17.0,0.0,372.0,0.0,477.0,0.0,0.0,-1,0,0,1,1,0,0
4378,4658,0.0,D/147/S,26.0,0.0,0.0,823.0,0.0,1821.0,1508.0,-1,0,0,1,0,1,0
4379,4658,0.0,D/147/S,38.0,0.0,0.0,93.0,0.0,0.0,7303.0,-1,0,0,1,0,1,0
4380,4659,0.0,F/876/S,24.0,0.0,703.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4381,4661,0.0,F/948/P,30.0,0.0,77.0,2325.0,5.0,117.0,1.0,1,0,0,1,1,0,0
4382,4661,1.0,G/757/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,0,0,1,0,0
4383,4661,1.0,G/757/P,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4384,4661,1.0,G/757/P,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4385,4661,0.0,F/948/P,30.0,0.0,0.0,0.0,3.0,3434.0,0.0,-1,0,0,1,1,0,0
4386,4661,1.0,G/757/P,5.0,0.0,0.0,0.0,0.0,311.1387779083431,0.0,-1,0,0,1,1,0,0
4387,4661,0.0,G/757/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,1,1,0,0
4388,4662,0.0,C/148/P,32.0,0.0,45.0,985.0,0.0,0.0,6803.0,-1,0,0,1,0,1,0
4389,4662,1.0,C/148/P,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4390,4662,0.0,,46.0,0.0,0.0,3856.0,0.0,1.0,312.0,1,0,0,1,0,1,0
4391,4663,1.0,G/765/S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4392,4663,1.0,G/765/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4393,4663,1.0,G/765/S,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4394,4663,0.0,G/765/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4395,4663,1.0,G/765/S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4396,4663,1.0,G/765/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0
4397,4664,0.0,E/303/S,38.0,0.0,182.0,776.0,3.0,33.0,0.0,-1,0,0,1,1,0,0
4398,4665,1.0,G/758/P,21.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1,0,1,0,0
4399,4667,1.0,,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
4400,4668,1.0,C/180/S,64.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4401,4668,1.0,C/180/S,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0
4402,4672,1.0,G/759/P,41.0,0.0,0.0,458.0772032902468,173.72916912197996,0.0,0.0,-1,1,0,0,1,0,0
4403,4673,0.0,F/950/P,19.0,0.0,35.0,2.0,481.0,121.0,304.8547912992357,-1,0,0,1,1,0,0
4404,4676,0.0,G/760/P,42.0,0.0,0.0,0.0,1677.0,65.0,62.0,1,0,0,1,1,0,0
4405,4677,0.0,C/150/P,30.0,0.0,0.0,4066.0,0.0,544.0,1272.0,-1,1,0,0,0,1,0
4406,4678,0.0,F/951/P,38.0,0.0,183.0,203.0,0.0,110.0,374.0,-1,0,0,1,1,0,0
4407,4679,0.0,C/181/S,63.0,0.0,0.0,4579.0,1.0,1006.0,2084.0,1,0,0,1,0,1,0
4408,4680,0.0,D/155/P,17.0,0.0,224.687617481203,0.0,38.0,0.0,2.0,-1,0,0,1,0,0,1
4409,4680,1.0,F/952/P,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4410,4680,0.0,F/952/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1
4411,4680,0.0,D/155/P,37.0,0.0,1144.0,4.0,34.0,0.0,0.0,-1,0,0,1,0,0,1
4412,4684,0.0,F/878/S,50.0,0.0,225.0,0.0,796.0,107.0,0.0,1,0,0,1,0,0,1
4413,4686,0.0,G/768/S,38.0,0.0,0.0,172.0,615.0,0.0,0.0,1,0,0,1,1,0,0
4414,4689,0.0,C/182/S,28.0,1.0,0.0,3119.0,0.0,1404.0,366.0,1,0,0,1,0,1,0
4415,4690,1.0,B/156/P,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0
4416,4690,0.0,,27.0,0.0,14327.0,1487.0,0.0,1.0,0.0,-1,0,0,1,0,1,0
